"[-95, 41, -46, 5, 64, 10, -1]"
"[-95, 41, -46, 4, 70, 10, -1]"
"[-95, 41, -46, 5, 72, 10, -1]"
"[-95, 42, -46, 8, 72, 11, -1]"
"[-95, 42, -46, 11, 72, 11, -1]"
"[-92, 42, -47, 12, 72, 11, -1]"
"[-86, 44, -47, 12, 72, 13, -1]"
"[-81, 44, -47, 10, 72, 17, -1]"
"[-75, 45, -47, 9, 72, 18, -1]"
"[-69, 45, -47, 6, 72, 24, -1]"
"[-61, 45, -47, 3, 72, 37, -1]"
"[-52, 45, -47, -1, 72, 50, -1]"
"[-45, 45, -47, -4, 72, 60, -1]"
"[-40, 48, -47, -6, 72, 67, -1]"
"[-39, 50, -47, -6, 72, 69, -1]"
"[-39, 52, -47, -6, 72, 69, -1]"
"[-39, 52, -48, -6, 71, 70, -1]"
"[-39, 52, -48, -7, 71, 70, -1]"
"[-39, 52, -48, -9, 71, 70, -1]"
"[-39, 52, -48, -11, 71, 70, -1]"
"[-39, 52, -48, -11, 68, 70, -1]"
"[-39, 53, -49, -10, 65, 70, -1]"
"[-39, 56, -52, -3, 66, 70, -1]"
"[-39, 59, -55, -3, 67, 70, -1]"
"[-39, 60, -56, -3, 65, 70, -1]"
"[-39, 61, -56, -3, 64, 68, -1]"
"[-39, 62, -56, -4, 64, 67, -1]"
"[-39, 63, -56, -2, 63, 65, -1]"
"[-39, 64, -56, 1, 62, 63, 5]"
"[-39, 64, -57, 0, 63, 62, 25]"
"[-39, 65, -57, -2, 64, 62, 57]"
"[-39, 66, -58, -3, 64, 61, 77]"
"[-39, 68, -58, -3, 64, 61, 78]"
"[-39, 70, -58, -2, 64, 61, 76]"
"[-39, 72, -58, -1, 63, 60, 75]"
"[-39, 75, -58, 1, 61, 58, 75]"
"[-39, 77, -58, 2, 60, 57, 75]"
"[-39, 79, -58, 2, 58, 57, 75]"
"[-39, 80, -58, 2, 58, 56, 75]"
"[-39, 82, -58, 2, 58, 56, 75]"
"[-39, 83, -58, 2, 57, 56, 75]"
"[-39, 84, -58, 2, 57, 55, 75]"
"[-39, 85, -58, 2, 57, 54, 75]"
"[-39, 87, -58, 2, 57, 54, 75]"
"[-39, 87, -58, 2, 57, 54, 75]"
"[-39, 88, -58, 2, 57, 54, 75]"
"[-39, 88, -58, 2, 57, 54, 74]"
"[-39, 88, -58, 2, 57, 54, 73]"
"[-39, 89, -58, 2, 56, 54, 73]"
"[-39, 89, -58, 2, 56, 54, 73]"
"[-39, 89, -58, 2, 56, 54, 73]"
"[-39, 89, -58, 2, 56, 54, 73]"
"[-39, 89, -58, 2, 56, 54, 73]"
"[-39, 89, -58, 2, 57, 54, 73]"
"[-39, 89, -58, 2, 57, 54, 71]"
"[-39, 89, -58, 2, 56, 55, 60]"
"[-39, 89, -58, 2, 56, 55, 49]"
"[-39, 89, -58, 3, 55, 55, 37]"
"[-39, 89, -58, 3, 55, 56, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -58, 3, 55, 57, 34]"
"[-39, 89, -59, 3, 57, 57, 34]"
"[-39, 89, -63, 2, 62, 57, 34]"
"[-39, 89, -65, 3, 64, 57, 34]"
"[-39, 89, -67, 2, 67, 57, 34]"
"[-39, 88, -68, 2, 70, 57, 34]"
"[-39, 84, -68, 2, 71, 57, 34]"
"[-39, 80, -68, 2, 72, 57, 34]"
"[-39, 76, -67, 2, 72, 57, 34]"
"[-39, 72, -66, 2, 72, 57, 34]"
"[-39, 68, -63, 2, 72, 57, 34]"
"[-39, 63, -61, 3, 72, 56, 34]"
"[-39, 60, -59, 4, 72, 56, 34]"
"[-39, 56, -55, 4, 72, 55, 34]"
"[-39, 52, -52, 5, 72, 54, 34]"
"[-36, 49, -49, 4, 72, 54, 34]"
"[-34, 45, -47, 3, 72, 54, 34]"
"[-33, 42, -46, 4, 72, 54, 34]"
"[-30, 41, -46, 4, 72, 51, 34]"
"[-27, 41, -46, 5, 72, 49, 34]"
"[-24, 41, -46, 5, 72, 46, 34]"
"[-20, 41, -46, 6, 72, 43, 34]"
"[-16, 41, -46, 8, 72, 38, 34]"
"[-13, 41, -46, 8, 72, 33, 34]"
"[-9, 41, -46, 9, 72, 27, 34]"
"[-5, 41, -46, 9, 72, 21, 34]"
